appid,name,refined_tier,refined_reason,primary_terms,support_terms,broad_terms,primary_term_count,support_term_count,hit_tracked_term_count,possible_tagspam,total_ratings_pos_neg,positive_ratio,steamspy_owners,steamspy_genre,steamspy_top_tags,steamspy_top_tags_with_scores,want_details,candidate_reason,bucket,matched_terms,relevance_score,reaction_rank,steamspy_positive,steamspy_negative,steamspy_owners_midpoint,steamspy_tags,steamspy_hit_terms,steam_catalog_name,steamspy_name,last_modified,price_change_number,steam_catalog_source,steam_catalog_fetched_at,steamspy_developer,steamspy_publisher,steamspy_userscore,steamspy_score_rank,steamspy_average_forever,steamspy_median_forever,steamspy_price,steamspy_initialprice,steamspy_discount,steamspy_ccu,steamspy_languages,steamspy_hit_types,is_term_match,forced_include,candidate_by_term_and_reactions,candidate_by_popular_fallback,broad_term_count
939960,Far Cry New Dawn,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Female Protagonist; Story Rich,,,4,0,15,True,32181,0.7570305459743327,"1,000,000 .. 2,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Female Protagonist; First-Person; FPS; Open World; RPG; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Survival,28,673,24362,7819,1500000.0,,Action; Adventure; Action RPG; Character Customization; FPS; Female Protagonist; First-Person; Open World; RPG; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Survival,Far Cry® New Dawn,Far Cry New Dawn,1750925197.0,36200013.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,"Ubisoft Montreal, Ubisoft Kiev, Ubisoft Shanghai",Ubisoft,0.0,,0.0,0.0,3999.0,3999.0,0.0,215.0,,genre; tag,True,False,True,True,0
427730,Who's Your Daddy?!,A_core_strong,>=2 primary top-tag signals and reactions>=500,Female Protagonist; Story Rich; Walking Simulator,,,3,0,15,True,30409,0.799697457989411,"2,000,000 .. 5,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Adventure; Female Protagonist; First-Person; FPS; Horror; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Walking Simulator,26,716,24318,6091,3500000.0,,Action; Adventure; FPS; Female Protagonist; First-Person; Horror; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Walking Simulator,Who's Your Daddy?!,Who's Your Daddy?!,1773896104.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Evil Tortilla Games,Evil Tortilla Games,0.0,,0.0,0.0,999.0,999.0,0.0,75.0,,genre; tag,True,False,True,True,0
859580,Imperator: Rome,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Multiple Endings; Political Sim; Story Rich; Strategy RPG,,,5,0,15,True,26502,0.6474605690136593,"1,000,000 .. 2,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Choices Matter; City Builder; Grand Strategy; Management; Multiple Endings; Open World; Political Sim; RTS; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Strategy RPG; Turn-Based Strategy,37,814,17159,9343,1500000.0,,Simulation; Strategy; Choices Matter; City Builder; Grand Strategy; Management; Multiple Endings; Open World; Political Sim; RTS; Sandbox; Singleplayer; Story Rich; Strategy RPG; Turn-Based Strategy,Imperator: Rome,Imperator: Rome,1714031927.0,35720802.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Paradox Development Studio,Paradox Interactive,0.0,,0.0,0.0,3999.0,3999.0,0.0,547.0,,genre; tag,True,False,True,True,0
494840,UBOAT,A_core_strong,>=2 primary top-tag signals and reactions>=500,Immersive Sim; Tactical RPG,,,2,0,15,True,23488,0.8406846049046321,"500,000 .. 1,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,RPG/character progression,Action; First-Person; Immersive Sim; Management; Open World; RPG; RTS; Sandbox; Shooter; Simulation; Singleplayer; Strategy; Survival; Tactical RPG; Third Person,26,889,19746,3742,750000.0,,Action; RPG; Simulation; Strategy; First-Person; Immersive Sim; Management; Open World; RTS; Sandbox; Shooter; Singleplayer; Survival; Tactical RPG; Third Person,UBOAT,UBOAT,1781249189.0,36535570.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Deep Water Studio,PlayWay S.A.,0.0,,0.0,0.0,2999.0,2999.0,0.0,633.0,,genre; tag,True,False,True,True,0
22300,Fallout 3,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Female Protagonist; Story Rich,,,4,0,15,True,20930,0.8110367892976589,"1,000,000 .. 2,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Female Protagonist; First-Person; FPS; Horror; Open World; RPG; Sandbox; Shooter; Singleplayer; Story Rich; Third Person,28,996,16975,3955,1500000.0,,RPG; Action; Action RPG; Adventure; Character Customization; FPS; Female Protagonist; First-Person; Horror; Open World; Sandbox; Shooter; Singleplayer; Story Rich; Third Person,Fallout 3,Fallout 3,1732208474.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Bethesda Game Studios,Bethesda Softworks,0.0,,0.0,0.0,999.0,999.0,0.0,44.0,,genre; tag,True,False,True,True,0
872670,SCP: 5K,A_core_strong,>=2 primary top-tag signals and reactions>=500,Character Customization; Investigation; Lore-Rich; Lovecraftian; Story Rich; Survival Horror,,,6,0,15,True,12678,0.8028080138823158,"500,000 .. 1,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Character Customization; First-Person; FPS; Horror; Investigation; Lore-Rich; Lovecraftian; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Strategy; Survival Horror; Zombies,32,1485,10178,2500,750000.0,,Action; Strategy; Character Customization; FPS; First-Person; Horror; Investigation; Lore-Rich; Lovecraftian; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Survival Horror; Zombies,SCP: 5K,SCP: 5K,1773348630.0,35056148.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Affray Interactive,Balor Games,0.0,,0.0,0.0,1999.0,1999.0,0.0,131.0,,genre; tag,True,False,True,True,0
399810,Call of Cthulhu,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Detective; Lovecraftian; Mystery; Story Rich; Survival Horror; Walking Simulator,,,7,0,15,True,12392,0.7927695287282117,"1,000,000 .. 2,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Adventure; Choices Matter; Detective; First-Person; FPS; Horror; Lovecraftian; Mystery; Open World; RPG; Singleplayer; Stealth; Story Rich; Survival Horror; Walking Simulator,33,1513,9824,2568,1500000.0,,Adventure; RPG; Choices Matter; Detective; FPS; First-Person; Horror; Lovecraftian; Mystery; Open World; Singleplayer; Stealth; Story Rich; Survival Horror; Walking Simulator,Call of Cthulhu®,Call of Cthulhu,1728650289.0,36310655.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Cyanide Studio,Focus Entertainment,0.0,,0.0,0.0,1999.0,1999.0,0.0,42.0,,genre; tag,True,False,True,True,0
495890,Montaro,A_core_strong,>=2 primary top-tag signals and reactions>=500,Female Protagonist; Story Rich; Survival Horror; Walking Simulator,,,4,0,15,True,12103,0.9511691316202594,"200,000 .. 500,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Adventure; Female Protagonist; First-Person; FPS; Horror; Open World; Platformer; RPG; Shooter; Singleplayer; Story Rich; Survival; Survival Horror; Walking Simulator,26,1539,11512,591,350000.0,,Action; Adventure; FPS; Female Protagonist; First-Person; Horror; Open World; Platformer; RPG; Shooter; Singleplayer; Story Rich; Survival; Survival Horror; Walking Simulator,Montaro,Montaro,1710320023.0,34672985.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,JCKSLAP,02GAMES,0.0,,0.0,0.0,99.0,99.0,0.0,3.0,,tag,True,False,True,True,0
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,A_core_strong,>=2 primary top-tag signals and reactions>=500,Female Protagonist; Mystery; Story Rich; Walking Simulator,,,4,0,15,True,9897,0.953420228352026,"100,000 .. 200,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Adventure; Female Protagonist; First-Person; FPS; Mystery; Open World; Sandbox; Shooter; Simulation; Singleplayer; Stealth; Story Rich; Strategy; Walking Simulator; Zombies,29,1762,9436,461,150000.0,,Action; Simulation; Adventure; FPS; Female Protagonist; First-Person; Mystery; Open World; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Strategy; Walking Simulator; Zombies,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,1723593366.0,36625628.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,marbenx,marbenx,0.0,,0.0,0.0,99.0,99.0,0.0,7.0,,genre; tag,True,False,True,True,0
1944430,Amnesia: The Bunker,A_core_strong,>=2 primary top-tag signals and reactions>=500,Immersive Sim; Mystery; Story Rich; Survival Horror,,,4,0,15,True,9094,0.934792170661975,"200,000 .. 500,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; First-Person; FPS; Horror; Immersive Sim; Mystery; Open World; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Survival; Survival Horror,27,1865,8501,593,350000.0,,Action; Adventure; Action-Adventure; FPS; First-Person; Horror; Immersive Sim; Mystery; Open World; Sandbox; Shooter; Singleplayer; Stealth; Story Rich; Survival; Survival Horror,Amnesia: The Bunker,Amnesia: The Bunker,1779201973.0,36421358.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Frictional Games,Frictional Games,0.0,,0.0,0.0,2499.0,2499.0,0.0,61.0,,genre; tag,True,False,True,True,0
2095300,Breakout 13,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Choose Your Own Adventure; Detective; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; Story Rich; Strategy RPG; Visual Novel,,,10,0,15,True,7148,0.8789871292669278,"500,000 .. 1,000,000",,,,True,term_match+reactions>=500; popular_fallback_top2500_or_reactions>=5000,narrative/protagonist-heavy,Adventure; Choices Matter; Choose Your Own Adventure; Detective; Horror; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; RPG; RTS; Singleplayer; Story Rich; Strategy RPG; Visual Novel,40,2229,6283,865,750000.0,,Adventure; RPG; Choices Matter; Choose Your Own Adventure; Detective; Horror; Immersive Sim; Interactive Fiction; Lore-Rich; Multiple Endings; RTS; Singleplayer; Story Rich; Strategy RPG; Visual Novel,飞越13号房,Breakout 13,1735374248.0,35817746.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,ALT Lab,ALT Lab,0.0,,0.0,0.0,999.0,999.0,0.0,22.0,,genre; tag,True,False,True,True,0
1292630,3on3 FreeStyle: Rebound,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Lovecraftian; Story Rich; Survival Horror,,,5,0,15,True,3864,0.6319875776397516,"0 .. 20,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Horror; Lovecraftian; RPG; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival Horror; Third Person; Third-Person Shooter; Zombies,30,3398,2442,1422,10000.0,,Action; RPG; Action RPG; Adventure; Character Customization; Horror; Lovecraftian; Shooter; Simulation; Singleplayer; Story Rich; Strategy; Survival Horror; Third Person; Third-Person Shooter; Zombies,3on3 FreeStyle: Rebound,3on3 FreeStyle: Rebound,1781751618.0,22736671.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Joycity,Joycity,0.0,,0.0,0.0,0.0,0.0,0.0,272.0,,genre; tag,True,False,True,False,0
214250,I Am Alive,A_core_strong,>=2 primary top-tag signals and reactions>=500,Story Rich; Survival Horror,,,2,0,15,True,2753,0.6807119505993462,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; First-Person; FPS; Horror; Open World; Platformer; Shooter; Singleplayer; Stealth; Story Rich; Survival; Survival Horror; Third Person; Third-Person Shooter; Zombies,26,4206,1874,879,350000.0,,Action; Adventure; Action-Adventure; FPS; First-Person; Horror; Open World; Platformer; Shooter; Singleplayer; Stealth; Story Rich; Survival; Survival Horror; Third Person; Third-Person Shooter; Zombies,,I Am Alive,,,,,Ubisoft  Shanghaï,Ubisoft,0.0,,0.0,0.0,1499.0,1499.0,0.0,0.0,,genre; tag,True,False,True,False,0
257170,Rebuild 3: Gangs of Deadsville,A_core_strong,>=2 primary top-tag signals and reactions>=500,Choices Matter; Story Rich; Survival Horror,,,3,0,15,True,1946,0.8617677286742035,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,4X; Choices Matter; City Builder; Colony Sim; Horror; Management; RPG; Sandbox; Simulation; Singleplayer; Story Rich; Strategy; Survival; Survival Horror; Turn-Based Strategy; Zombies,38,5161,1677,269,150000.0,,RPG; Simulation; Strategy; 4X; Choices Matter; City Builder; Colony Sim; Horror; Management; Sandbox; Singleplayer; Story Rich; Survival; Survival Horror; Turn-Based Strategy; Zombies,Rebuild 3: Gangs of Deadsville,Rebuild 3: Gangs of Deadsville,1684873048.0,35942703.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,"Northway Games, Sarah Northway",Northway Games,0.0,,0.0,0.0,1499.0,1499.0,0.0,37.0,,genre; tag,True,False,True,False,0
409510,Genesis Online,A_core_strong,>=2 primary top-tag signals and reactions>=500,Female Protagonist; Story Rich; Survival Horror; Walking Simulator,,,4,0,15,True,1891,0.3225806451612903,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Adventure; Female Protagonist; First-Person; FPS; Horror; Open World; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Survival; Survival Horror; Walking Simulator; Zombies,29,5263,610,1281,350000.0,,Action; Adventure; FPS; Female Protagonist; First-Person; Horror; Open World; Sandbox; Shooter; Simulation; Singleplayer; Story Rich; Survival; Survival Horror; Walking Simulator; Zombies,Genesis Online,Genesis Online,1552370610.0,26253459.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Shumkov Dmitriy,Shumkov Dmitriy,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,genre; tag,True,False,True,False,0
312780,Way of the Samurai 4,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Choices Matter; Choose Your Own Adventure; Female Protagonist; JRPG; Multiple Endings; Story Rich,,,8,0,15,True,1879,0.7945715806279936,"200,000 .. 500,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action RPG; Adventure; Character Customization; Choices Matter; Choose Your Own Adventure; Female Protagonist; JRPG; Multiple Endings; Open World; RPG; Sandbox; Singleplayer; Story Rich; Third Person,37,5282,1493,386,350000.0,,Action; Adventure; Action RPG; Character Customization; Choices Matter; Choose Your Own Adventure; Female Protagonist; JRPG; Multiple Endings; Open World; RPG; Sandbox; Singleplayer; Story Rich; Third Person,Way of the Samurai 4,Way of the Samurai 4,1757053932.0,36506723.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,ACQUIRE Corp.,"Spike Chunsoft Co., Ltd.",0.0,,0.0,0.0,2499.0,2499.0,0.0,14.0,,genre; tag,True,False,True,False,0
2195410,Songs of Silence,A_core_strong,>=2 primary top-tag signals and reactions>=500,Female Protagonist; Lore-Rich; Narrative; Story Rich; Strategy RPG; Tactical RPG,,,6,0,15,True,1846,0.8066088840736728,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,4X; Adventure; Female Protagonist; Grand Strategy; Lore-Rich; Management; Narrative; RPG; Simulation; Singleplayer; Story Rich; Strategy; Strategy RPG; Tactical RPG; Turn-Based Strategy,34,5333,1489,357,150000.0,,Adventure; RPG; Simulation; Strategy; 4X; Female Protagonist; Grand Strategy; Lore-Rich; Management; Narrative; Singleplayer; Story Rich; Strategy RPG; Tactical RPG; Turn-Based Strategy,Songs of Silence,Songs of Silence,1780306482.0,36020034.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Chimera Entertainment,"Chimera Entertainment, H2 Interactive (Korea and Japan)",0.0,,0.0,0.0,2999.0,2999.0,0.0,31.0,,genre; tag,True,False,True,False,0
45100,Secret of the Magic Crystals,A_core_strong,>=2 primary top-tag signals and reactions>=500,Character Customization; Female Protagonist; Mystery; Story Rich; Walking Simulator,,,5,0,15,True,1653,0.8179068360556564,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action-Adventure; Adventure; Character Customization; Female Protagonist; Management; Mystery; Open World; RPG; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Walking Simulator; Zombies,34,5686,1352,301,150000.0,,Action; Action-Adventure; Adventure; Character Customization; Female Protagonist; Management; Mystery; Open World; RPG; Simulation; Singleplayer; Story Rich; Strategy; Survival; Third Person; Walking Simulator; Zombies,Secret of the Magic Crystals,Secret of the Magic Crystals,1450984857.0,26842405.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Artery Games,Artery Games,0.0,,0.0,0.0,499.0,499.0,0.0,4.0,,tag,True,False,True,False,0
1226510,Trigon: Space Story,A_core_strong,>=2 primary top-tag signals and reactions>=500,Character Customization; Choose Your Own Adventure; Interactive Fiction; Mystery; Story Rich; Tactical RPG,,,6,0,15,True,1487,0.7074646940147948,"100,000 .. 200,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,4X; Action; Adventure; Character Customization; Choose Your Own Adventure; Interactive Fiction; Mystery; RPG; RTS; Simulation; Singleplayer; Story Rich; Strategy; Survival; Tactical RPG,34,6046,1052,435,150000.0,,RPG; Simulation; Strategy; 4X; Action; Adventure; Character Customization; Choose Your Own Adventure; Interactive Fiction; Mystery; RTS; Singleplayer; Story Rich; Survival; Tactical RPG,Trigon: Space Story,Trigon: Space Story,1700818422.0,36094575.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Sernur.tech,Gameforge 4D GmbH,0.0,,0.0,0.0,1999.0,1999.0,0.0,5.0,,genre; tag,True,False,True,False,0
1601970,Tunguska: The Visitation - Final Cut,A_core_strong,>=2 primary top-tag signals and reactions>=500,Action RPG; Character Customization; Conversation; Story Rich; Survival Horror,,,5,0,15,True,1419,0.8816067653276956,"50,000 .. 100,000",,,,True,term_match+reactions>=500,narrative/protagonist-heavy,Action; Action-Adventure; Action RPG; Adventure; Character Customization; Conversation; Open World; RPG; Shooter; Singleplayer; Stealth; Story Rich; Survival; Survival Horror; Third Person; Third-Person Shooter; Zombies,31,6208,1251,168,75000.0,,Action; Adventure; RPG; Action RPG; Action-Adventure; Character Customization; Conversation; Open World; Shooter; Singleplayer; Stealth; Story Rich; Survival; Survival Horror; Third Person; Third-Person Shooter; Zombies,Tunguska: The Visitation - Final Cut,Tunguska: The Visitation - Final Cut,1773473317.0,36680842.0,IStoreService/GetAppList,2026-06-20T18:38:37.448689+00:00,Rotorist Workshop,Rotorist Workshop,0.0,,0.0,0.0,749.0,1499.0,50.0,12.0,,genre; tag,True,False,True,False,0
